1st_day,click_activity_evolution,click_stuVLE_evolution,date,id_student,last_day,max_nb_ressources,mean_assignments,mean_click_active_day,mean_click_active_day_10,mean_click_day,mean_click_day_10,mean_nb_ressources,min_nb_ressources,nb_active_days,nb_total_click,nb_total_click_last10D,perc_active_days,perc_assignements_late,perc_not_returned_ass,perc_ressources_last10D,perc_ressources_total,ressources_activity_evolution,ressources_stuVLE_evolution,std_assignments,std_nb_ressources,validation,final_result,_id,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,highest_education_x,imd_band_x,age_band_x,num_of_prev_attempts_x,studied_credits_x,disability_x,date_registration_x,gender_M_x,region_East Anglian Region_x,region_East Midlands Region_x,region_Ireland_x,region_London Region_x,region_North Region_x,region_North Western Region_x,region_Scotland_x,region_South East Region_x,region_South Region_x,region_South West Region_x,region_Wales_x,region_West Midlands Region_x,region_Yorkshire Region_x,highest_education_y,imd_band_y,age_band_y,num_of_prev_attempts_y,studied_credits_y,disability_y,date_registration_y,gender_M_y,region_East Anglian Region_y,region_East Midlands Region_y,region_Ireland_y,region_London Region_y,region_North Region_y,region_North Western Region_y,region_Scotland_y,region_South East Region_y,region_South Region_y,region_South West Region_y,region_Wales_y,region_West Midlands Region_y,region_Yorkshire Region_y
0.0,0.0,0.0,0.0,633739,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Withdrawn,27483,0,0,1,0,0,0,0,0,0,1,0,1,15,20,0,60,0,-24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,20,0,60,0,-24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-18.0,0.17391304347826084,0.0,24.06639004149377,633881,51.0,16,26.0,16.483870967741936,2.8,8.810344827586208,0.4,4.516129032258065,1,76,511,4,1.3103448275862069,0.5,0.5,0.2277904328018223,10.02277904328018,0.2,0.0,36.76955262170047,4.304036614945985,0,Withdrawn,27488,0,0,1,0,0,0,0,0,0,1,0,2,15,20,0,60,1,-23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,20,0,60,1,-23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-16.0,0.0,0.0,39.41908713692946,633884,51.0,17,21.5,29.142857142857146,0.0,4.294736842105263,0.0,7.428571428571429,1,111,408,0,1.168421052631579,0.0,0.3333333333333333,0.0,10.539845758354756,0.0,0.0,29.00574655707612,5.6393437386098215,0,Withdrawn,27489,0,0,1,0,0,0,0,0,0,1,0,1,35,20,0,60,0,-17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35,20,0,60,0,-17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-18.0,0.0,0.0,59.751037344398355,634057,121.0,20,50.33333333333334,13.81159420289855,0.0,6.6180555555555545,0.0,4.188405797101448,1,162,953,0,1.125,0.0,0.25,0.0,18.55345911949685,0.0,0.0,38.76746918057286,3.5862292269459286,1,Fail,27493,0,0,1,0,0,0,0,0,0,1,0,0,35,20,0,90,0,-23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,20,0,90,0,-23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-7.0,1.0740740740740742,0.0,59.751037344398355,634070,144.0,22,83.0,22.221238938053094,18.7,17.4375,14.5,5.690265486725664,1,151,2511,145,1.0486111111111112,0.0,0.0,3.7735849056603774,47.484276729559745,1.5,0.0,8.04155872120988,3.789269732739928,1,Pass,27494,0,0,1,0,0,0,0,0,0,1,0,2,95,20,0,90,0,-22.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,95,20,0,90,0,-22.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-16.0,0.056338028169014086,0.0,44.39834024896266,634114,106.0,14,62.0,19.232876712328764,14.5,13.121495327102805,0.4,4.068493150684931,1,123,1404,4,1.1495327102803738,0.0,0.0,0.2688172043010753,19.62365591397849,0.06666666666666668,0.0,17.578395831246947,3.675477169034156,1,Withdrawn,27497,0,0,1,0,0,0,0,0,0,1,0,1,5,20,0,60,1,-17.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,20,0,60,1,-17.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-7.0,0.02127659574468085,0.0,59.751037344398355,634165,143.0,17,70.0,15.032258064516132,16.4,6.472222222222222,0.2,4.548387096774194,1,151,932,2,1.0486111111111112,0.0,0.0,0.3144654088050315,26.729559748427672,0.0625,0.0,16.760568804985905,4.067775883032995,1,Pass,27500,0,0,1,0,0,0,0,0,0,1,0,1,35,20,0,90,0,-22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,20,0,90,0,-22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-2.0,3.782608695652174,0.0,4.564315352697093,634176,11.0,12,50.0,13.625,13.625,9.909090909090908,8.7,4.75,1,13,109,87,1.181818181818182,0.0,0.0,3.1802120141342747,5.300353356890461,1.2857142857142858,0.0,0.0,3.6936238496708262,1,Withdrawn,27501,0,0,1,0,0,0,0,0,0,1,0,1,25,20,0,90,0,-22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25,20,0,90,0,-22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-16.0,0.0,0.0,43.98340248962656,634187,72.0,25,41.0,33.25,0.0,10.037735849056604,0.0,6.15625,1,122,1064,0,1.150943396226415,0.0,0.3333333333333333,0.0,17.741935483870968,0.0,0.0,48.83987441971297,5.548085255293037,0,Withdrawn,27502,0,0,1,0,0,0,0,0,0,1,0,2,35,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,35,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-18.0,12.8,0.0,59.751037344398355,634200,144.0,19,25.0,30.393939393939394,55.1,13.930555555555555,6.4,5.181818181818182,1,162,2006,64,1.125,0.0,0.5,2.2012578616352205,27.044025157232703,3.5,0.0,43.30896750866577,3.9765044212960974,0,Fail,27503,0,0,1,0,0,0,0,0,0,1,0,3,65,20,0,60,0,-20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,65,20,0,60,0,-20.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-18.0,0.0,0.0,59.751037344398355,634252,52.0,11,12.333333333333336,11.0,0.0,0.5347222222222222,0.0,5.428571428571429,1,162,77,0,1.125,0.25,0.75,0.0,5.9748427672955975,0.0,0.0,37.0,4.035556254807297,0,Fail,27506,0,0,1,0,0,0,0,0,0,1,0,2,25,20,0,60,0,-23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25,20,0,60,0,-23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-15.0,0.6814159292035398,0.0,59.751037344398355,634430,144.0,25,81.33333333333333,25.6,21.2,9.777777777777779,7.7,5.8,1,159,1408,77,1.1041666666666667,0.0,0.0,4.716981132075472,27.35849056603773,0.9375,0.0,6.0,5.324297901897316,1,Pass,27517,0,0,1,0,0,0,0,0,0,1,0,2,25,20,0,60,0,-23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25,20,0,60,0,-23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-17.0,0.1206896551724138,0.0,59.751037344398355,634431,143.0,20,73.66666666666667,25.217391304347824,28.5,8.055555555555555,2.8,5.108695652173913,1,161,1160,28,1.1180555555555556,0.0,0.0,2.2012578616352205,26.729559748427672,0.4117647058823529,0.0,1.6329931618554518,3.8194139217050074,1,Pass,27518,0,0,1,0,0,0,0,0,0,1,0,2,25,20,0,60,0,-23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,20,0,60,0,-23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-17.0,0.030612244897959183,0.0,59.751037344398355,634479,137.0,23,78.66666666666667,32.09411764705882,13.1,18.944444444444443,0.3,6.223529411764706,1,161,2728,3,1.1180555555555556,0.0,0.0,0.3144654088050315,41.19496855345911,0.05882352941176471,0.0,12.987173159185435,5.106896528897246,1,Fail,27520,0,0,1,0,0,0,0,0,0,1,0,3,85,45,0,60,0,-22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,85,45,0,60,0,-22.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-16.0,0.1875,0.0,59.751037344398355,634500,139.0,19,69.0,25.57142857142857,32.7,7.458333333333332,2.7,5.333333333333333,1,160,1074,27,1.1111111111111112,0.75,0.0,2.515723270440252,19.81132075471698,0.6666666666666666,0.0,11.87083260208258,3.5795262438039614,1,Pass,27522,0,0,1,0,0,0,0,0,0,1,0,2,35,45,0,120,0,-22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,35,45,0,120,0,-22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,0.5978260869565217,0.0,59.751037344398355,634539,136.0,22,60.66666666666666,17.903225806451616,18.3,3.8541666666666665,5.5,6.225806451612903,1,144,555,55,1.0,0.25,0.0,1.572327044025157,22.0125786163522,0.5,0.0,15.305227865013967,5.6845385472018455,1,Fail,27524,0,0,1,0,0,0,0,0,0,1,0,2,35,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.0,0.0,0.0,59.751037344398355,634635,129.0,14,62.66666666666666,14.580645161290322,0.0,3.138888888888889,0.0,4.645161290322581,1,146,452,0,1.0138888888888888,0.5,0.25,0.0,17.924528301886788,0.0,0.0,46.47131731867877,3.50759544509506,1,Fail,27526,0,0,1,0,0,0,0,0,0,1,0,3,15,45,0,60,0,-15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,15,45,0,60,0,-15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29.0,0.0,0.0,59.751037344398355,634638,29.0,23,0.0,90.0,0.0,0.625,0.0,23.0,23,144,90,0,1.0,0.0,1.0,0.0,7.232704402515722,0.0,0.0,0.0,0.0,0,Fail,27528,0,0,1,0,0,0,0,0,0,1,0,1,55,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55,20,0,60,0,-22.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-16.0,0.0,0.0,32.780082987551864,634774,61.0,16,65.0,30.75,0.0,17.12658227848101,0.0,6.0227272727272725,1,95,1353,0,1.2025316455696202,0.0,0.0,0.0,17.66169154228856,0.0,0.0,1.4142135623730951,4.077668259620683,1,Withdrawn,27531,0,0,1,0,0,0,0,0,0,1,0,1,85,45,0,60,0,-22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,85,45,0,60,0,-22.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-5.0,0.0,0.0,59.751037344398355,634918,61.0,28,19.0,36.333333333333336,0.0,4.541666666666667,0.0,7.777777777777778,1,149,654,0,1.0347222222222223,0.0,0.5,0.0,15.094339622641508,0.0,0.0,37.10795063055895,7.2400483875175,0,Fail,27536,0,0,1,0,0,0,0,0,0,1,0,1,35,20,0,120,0,-17.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,20,0,120,0,-17.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-11.0,0.16326530612244894,0.0,59.751037344398355,634919,143.0,13,83.66666666666667,10.333333333333334,5.9,3.875,0.8,3.185185185185185,1,155,558,8,1.0763888888888888,0.0,0.0,0.3144654088050315,15.723270440251572,0.2,0.0,6.60807586719967,2.642712115147992,1,Pass,27537,0,0,1,0,0,0,0,0,0,1,0,1,75,20,0,60,0,-20.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,75,20,0,60,0,-20.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-16.0,1.158371040723982,0.0,59.751037344398355,634924,144.0,20,91.0,25.02419354838709,30.3,21.54861111111111,25.6,5.564516129032258,1,160,3103,256,1.1111111111111112,0.0,0.0,7.547169811320754,54.716981132075475,2.4,0.0,6.13052471924984,3.5320643575328567,1,Distinction,27538,0,0,1,0,0,0,0,0,0,1,0,3,47,20,0,60,0,-22.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,47,20,0,60,0,-22.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.0,0.0,55.60165975103735,634946,79.0,18,17.0,26.0,0.0,3.4925373134328366,0.0,7.944444444444445,1,134,468,0,1.0,0.0,0.5,0.0,16.363636363636363,0.0,0.0,29.726531359488725,5.150353753952214,0,Withdrawn,27539,0,0,1,0,0,0,0,0,0,1,0,2,35,20,0,60,0,-21.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,35,20,0,60,0,-21.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-18.0,0.0,0.0,59.751037344398355,1006742,102.0,28,13.0,45.679245283018865,0.0,16.8125,0.0,10.150943396226415,1,162,2421,0,1.125,0.0,0.75,0.0,35.53459119496855,0.0,0.0,39.0,7.0257663869258735,0,Fail,27546,0,0,1,0,0,0,0,0,0,1,0,3,85,60,1,120,0,-78.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,85,60,1,120,0,-78.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-16.0,0.0,0.0,59.751037344398355,1045091,58.0,16,12.333333333333336,13.304347826086955,0.0,2.125,0.0,4.695652173913044,1,160,306,0,1.1111111111111112,0.0,0.75,0.0,13.836477987421384,0.0,0.0,37.0,4.257984826488781,0,Fail,27548,0,0,1,0,0,0,0,0,0,1,0,2,25,60,0,60,0,-17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,25,60,0,60,0,-17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13.0,1.445945945945946,0.0,59.751037344398355,1072259,144.0,25,76.33333333333333,36.369565217391305,25.5,11.618055555555555,10.7,5.586956521739131,1,144,1673,107,1.0,0.25,0.0,2.830188679245284,22.32704402515723,1.5,0.0,11.958260743101398,4.851465240094521,1,Pass,27549,0,0,1,0,0,0,0,0,0,1,0,3,65,45,0,90,0,-89.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,65,45,0,90,0,-89.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-8.0,0.5615141955835962,0.0,59.751037344398355,1340760,141.0,16,89.33333333333331,23.74528301886793,23.6,17.479166666666668,17.8,5.0754716981132075,1,152,2517,178,1.0555555555555556,0.0,0.0,2.830188679245284,33.33333333333333,0.9,0.0,6.701989754294367,3.694779104699592,1,Pass,27551,0,0,1,0,0,0,0,0,0,1,0,1,75,45,0,60,0,-69.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,75,45,0,60,0,-69.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-18.0,2.1711229946524058,0.0,59.751037344398355,1425806,144.0,36,73.33333333333333,26.453846153846154,40.6,23.88194444444445,40.6,5.838461538461537,1,162,3439,406,1.125,0.25,0.0,12.578616352201259,62.26415094339622,2.0,0.0,7.365459931328116,6.229218282054818,1,Pass,27553,0,0,1,0,0,0,0,0,0,1,0,3,45,45,0,90,0,-39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,45,45,0,90,0,-39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1450604,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Withdrawn,27554,0,0,1,0,0,0,0,0,0,1,0,2,75,45,0,90,0,-85.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,75,45,0,90,0,-85.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-18.0,0.3197278911564626,0.0,38.58921161825727,1514245,92.0,28,41.5,25.657894736842106,20.1,20.967741935483872,9.4,6.0394736842105265,1,111,1950,94,1.1935483870967742,0.3333333333333333,0.3333333333333333,3.8560411311053984,24.67866323907455,0.7894736842105263,0.0,48.1802172404124,5.272420796240718,0,Withdrawn,27557,0,0,1,0,0,0,0,0,0,1,0,1,5,45,0,90,0,-97.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,45,0,90,0,-97.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.0,17.0,0.0,59.751037344398355,1548052,135.0,31,46.0,69.03571428571429,99.8,26.847222222222214,1.7,9.142857142857142,2,145,3866,17,1.0069444444444444,0.0,0.25,0.628930817610063,32.075471698113205,2.0,0.0,37.309516212355256,6.2214542919235125,0,Fail,27560,0,0,1,0,0,0,0,0,0,1,0,2,35,45,0,60,0,-45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,35,45,0,60,0,-45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-17.0,1.2384615384615385,0.0,59.751037344398355,1578222,143.0,22,83.33333333333333,35.60344827586207,29.0,14.340277777777779,16.1,6.103448275862068,1,161,2065,161,1.1180555555555556,0.0,0.0,4.716981132075472,34.90566037735849,3.0,0.0,10.012492197250396,5.183271523879501,1,Pass,27561,0,0,1,0,0,0,0,0,0,1,0,3,45,45,0,60,0,-23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,45,45,0,60,0,-23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-16.0,0.8842105263157894,0.0,59.751037344398355,1615392,144.0,39,81.66666666666667,30.76851851851852,16.7,23.07638888888889,16.8,4.675925925925926,1,160,3323,168,1.1111111111111112,0.0,0.0,2.830188679245284,36.16352201257861,0.75,0.0,7.22841614740048,5.00995029300561,1,Pass,27563,0,0,1,0,0,0,0,0,0,1,0,1,85,45,0,60,0,-25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85,45,0,60,0,-25.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-18.0,0.2292358803986711,0.0,59.751037344398355,1627052,144.0,32,77.33333333333333,27.52631578947368,15.4,21.79166666666667,6.9,5.7105263157894735,1,162,3138,69,1.125,0.0,0.0,1.257861635220126,50.314465408805034,0.10810810810810813,0.0,15.435349040433133,4.7833111133676,1,Pass,27564,0,0,1,0,0,0,0,0,0,1,0,3,85,45,0,60,0,-61.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,85,45,0,60,0,-61.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-2.0,1.380327868852459,0.0,59.751037344398355,1641117,144.0,21,82.0,39.13793103448275,51.5,15.763888888888893,42.1,5.5344827586206895,1,146,2270,421,1.0138888888888888,0.25,0.0,10.062893081761008,27.35849056603773,2.1333333333333333,0.0,9.776672917374977,4.425664851396962,1,Pass,27565,0,0,1,0,0,0,0,0,0,1,0,1,95,45,0,120,0,-93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95,45,0,120,0,-93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,1683192,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Withdrawn,27566,0,0,1,0,0,0,0,0,0,1,0,2,25,45,0,60,1,-143.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,25,45,0,60,1,-143.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-18.0,0.3606557377049181,0.0,59.751037344398355,1683803,144.0,22,43.66666666666666,26.23880597014925,7.1,24.41666666666667,4.4,5.9925373134328375,1,162,3516,44,1.125,0.5,0.0,3.7735849056603774,61.32075471698114,0.5,0.0,16.879474715365607,4.3277323389790805,0,Pass,27567,0,0,1,0,0,0,0,0,0,1,0,3,25,45,0,120,0,-117.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,25,45,0,120,0,-117.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-14.0,0.43333333333333335,0.0,59.751037344398355,1738364,143.0,28,87.0,24.04545454545455,24.7,11.020833333333336,1.3,4.727272727272728,1,158,1587,13,1.0972222222222223,0.0,0.0,0.9433962264150944,32.704402515723274,0.3,0.0,5.9090326337452765,4.153017270317142,1,Pass,27568,0,0,1,0,0,0,0,0,0,1,0,3,95,45,0,60,0,-17.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,95,45,0,60,0,-17.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-17.0,0.0,0.0,59.751037344398355,1884024,115.0,26,24.66666666666667,18.727272727272727,0.0,1.4305555555555556,0.0,5.909090909090909,1,161,206,0,1.1180555555555556,0.0,0.5,0.0,11.635220125786164,0.0,0.0,43.4971263418631,8.312094145936335,0,Fail,27576,0,0,1,0,0,0,0,0,0,1,0,1,95,45,0,60,0,-96.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,95,45,0,60,0,-96.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-18.0,0.9226069246435844,0.0,59.751037344398355,1919240,144.0,42,84.0,32.070796460176986,28.4,25.16666666666667,45.3,7.026548672566372,1,162,3624,453,1.125,0.0,0.0,10.062893081761008,61.94968553459119,1.3333333333333333,0.0,4.43471156521669,6.241365717348972,1,Distinction,27578,0,0,1,0,0,0,0,0,0,1,0,1,65,20,0,120,0,-186.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,20,0,120,0,-186.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-18.0,0.15625,0.0,59.751037344398355,1939193,136.0,16,55.33333333333334,19.217391304347824,20.6,3.0694444444444446,1.5,5.956521739130435,1,162,442,15,1.125,0.0,0.0,2.2012578616352205,16.666666666666664,0.5384615384615384,0.0,16.06237840420901,4.415656657329125,1,Fail,27582,0,0,1,0,0,0,0,0,0,1,0,3,47,20,0,60,0,-92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,47,20,0,60,0,-92.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,12.863070539419086,2022750,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Withdrawn,27588,0,0,1,0,0,0,0,0,0,1,0,1,35,45,0,60,0,-107.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35,45,0,60,0,-107.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-16.0,1.3861386138613858,0.0,59.751037344398355,2074627,141.0,20,71.33333333333333,27.411764705882355,25.3,9.708333333333334,14.0,6.431372549019607,1,160,1398,140,1.1111111111111112,0.0,0.0,6.289308176100628,25.47169811320755,1.8181818181818181,0.0,6.4031242374328485,4.944713953145456,1,Pass,27592,0,0,1,0,0,0,0,0,0,1,0,1,45,20,0,90,0,-17.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45,20,0,90,0,-17.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-18.0,1.5615763546798032,0.0,59.751037344398355,2095576,144.0,23,84.33333333333333,37.17283950617284,51.5,20.909722222222214,31.7,6.506172839506173,1,162,3011,317,1.125,0.0,0.0,7.547169811320754,38.9937106918239,0.7741935483870968,0.0,6.3770421565696624,4.698732426916124,1,Pass,27593,0,0,1,0,0,0,0,0,0,1,0,2,85,20,0,90,0,-52.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,85,20,0,90,0,-52.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-17.0,0.6551724137931034,0.0,59.751037344398355,2097046,139.0,47,74.33333333333333,55.01515151515152,5.8,25.215277777777786,1.9,7.575757575757576,1,161,3631,19,1.1180555555555556,0.5,0.0,2.830188679245284,42.767295597484285,2.25,0.0,19.6638416050035,8.04039915974441,1,Fail,27594,0,0,1,0,0,0,0,0,0,1,0,1,65,45,0,60,0,-44.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,45,0,60,0,-44.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6.0,0.0,0.0,59.751037344398355,2156172,52.0,19,22.33333333333333,40.875,0.0,2.270833333333333,0.0,8.875,3,144,327,0,1.0,0.0,0.5,0.0,11.320754716981131,0.0,0.0,38.69108424430621,5.221863378417433,0,Withdrawn,27597,0,0,1,0,0,0,0,0,0,1,0,2,45,45,0,60,0,-186.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,45,45,0,60,0,-186.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-16.0,6.6923076923076925,0.0,59.751037344398355,2164266,144.0,18,36.333333333333336,17.441176470588232,10.7,4.118055555555555,8.7,4.117647058823529,1,160,593,87,1.1111111111111112,0.5,0.5,5.031446540880504,16.9811320754717,5.333333333333333,0.0,47.52104796824246,4.283617176415511,0,Fail,27599,0,0,1,0,0,0,0,0,0,1,0,1,35,20,3,180,1,-22.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,20,3,180,1,-22.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-18.0,1.7466666666666666,0.0,59.751037344398355,2186992,144.0,24,90.0,35.423841059602644,26.2,37.145833333333336,26.2,5.940397350993378,1,162,5349,262,1.125,0.0,0.0,8.49056603773585,50.62893081761006,3.375,0.0,7.544313531837517,3.8353301258682992,1,Distinction,27601,0,0,1,0,0,0,0,0,0,1,0,1,45,20,1,120,1,-66.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,45,20,1,120,1,-66.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-9.0,4.756756756756757,0.0,6.224066390041496,2209846,14.0,25,50.0,46.64285714285714,58.1,43.53333333333333,52.8,8.5,1,24,653,528,1.6,0.0,0.0,13.96103896103896,15.909090909090908,7.166666666666668,0.0,0.0,7.673631173350422,1,Withdrawn,27602,0,0,1,0,0,0,0,0,0,1,0,1,45,45,0,60,0,-21.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,45,0,60,0,-21.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
-17.0,0.0,0.0,59.751037344398355,2238019,87.0,30,10.666666666666666,53.523809523809526,0.0,7.805555555555554,0.0,7.7142857142857135,1,161,1124,0,1.1180555555555556,0.0,0.75,0.0,17.924528301886788,0.0,0.0,32.0,7.649463099740119,0,Fail,27604,0,0,1,0,0,0,0,0,0,1,0,1,15,20,0,60,0,-132.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,20,0,60,0,-132.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-2.0,0.4860557768924303,0.0,59.751037344398355,2256318,144.0,23,65.66666666666667,29.193181818181817,33.3,17.840277777777782,12.2,4.840909090909091,1,146,2569,122,1.0138888888888888,0.25,0.0,2.515723270440252,20.440251572327046,0.6666666666666666,0.0,14.08308678285174,3.1908142715893812,1,Pass,27609,0,0,1,0,0,0,0,0,0,1,0,2,25,20,1,120,1,-88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,20,1,120,1,-88.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-18.0,0.9558011049723756,0.0,59.751037344398355,2306016,144.0,28,87.33333333333331,48.19607843137255,70.7,17.069444444444443,34.6,7.1764705882352935,1,162,2458,346,1.125,0.0,0.0,7.547169811320754,35.849056603773576,1.7142857142857142,0.0,4.573474244670748,6.568731635111733,1,Distinction,27617,0,0,1,0,0,0,0,0,0,1,0,3,25,20,0,90,0,-67.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,25,20,0,90,0,-67.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
